Date/time,Sample,Details,soilmass_g,BulkDensity,soil_pctC,temperature,CO2(ppmv)
8/20/19 14:17,ARBCtrlP2IC0-5,112,50,5.908133,3.191465056,25,15714.2
8/20/19 14:18,ARBCtrlP5IC0-5,113,50,6.864405573,2.8182643,25,14052.8
8/20/19 14:18,ARBCtrlP6IC0-5,114,50,6.885721715,2.014242518,25,12956.9
8/20/19 14:19,ARBCtrlP11IC0-5,115,50,5.145876247,2.674657291,25,14197.1
8/20/19 14:20,ARBExlP1IC0-5,116,50,7.453757348,2.083135156,25,7881.5
8/20/19 14:21,ARBExlP4IC0-5,117,50,6.419871718,3.062555346,25,7996
8/20/19 14:22,ARBExlP7IC0-5,118,50,4.58435403,1.8554528,25,6051.1
8/20/19 14:23,ARBExlP10IC0-5,119,50,5.953211491,2.319237117,25,14768.6
8/20/19 14:27,CCAddP4IC0-5,120,50,3.63030266,5.191089022,25,13378.2
8/20/19 14:28,CCAddP6IC0-5,121,50,2.902263254,5.163524205,25,27277.6
8/20/19 14:29,CCAddP9IC0-5,122,50,4.771077394,5.050458117,25,22137.6
8/20/19 14:29,CCAddP11IC0-5,123,50,3.707268172,5.359284744,25,15738.7
8/20/19 14:30,CCCtrlP1IC0-5,124,50,4.470552745,5.618992515,25,23465.5
8/20/19 14:30,CCCtrlP3IC0-5,125,43.53,4.284715531,5.345874209,25,18149.8
8/20/19 14:31,CCCtrlP7IC0-5,126,50,4.239693673,5.168988179,25,24237.5
8/20/19 14:32,CCCtrlP12IC0-5,127,50,2.229858526,4.542097812,25,22070.6
8/20/19 14:33,CCExlP2IC0-5,128,50,3.822913612,4.138528622,25,9470
8/20/19 14:34,CCExlP5IC0-5,129,50,3.959424594,4.756612184,25,26148
8/20/19 14:35,CCExlP8IC0-5,130,50,3.55862298,4.705347382,25,25758.9
8/20/19 14:36,CCExlP10IC0-5,131,50,3.509211998,5.425960548,25,28436.6
8/24/19 13:03,BPAddP9Can0-5,13,50,8.192851423,0.708275213,25,4462.2
8/24/19 13:03,BPCtrlP8Can0-5,14,50.03,8.662618587,0.990866889,25,2983.8
8/24/19 13:04,BPExlP4Can0-5,15,50.02,7.848225793,0.847646431,25,2595.6
8/24/19 13:04,ANTAddP1Can0-5,16,49.99,7.094695146,1.342524322,25,4484.1
8/24/19 13:05,ANTCtrlP3Can0-5,17,50.01,5.469512315,1.543886943,25,9549
8/24/19 13:06,ANTExlP4Can0-5,18,50.01,5.608937181,0.981022986,25,1678.8
8/24/19 13:06,BCAddP1Can0-5,19,50.02,4.171439756,2.970732511,25,5992.3
8/24/19 13:07,BCCtrlP7Can0-5,20,49.99,6.311645241,2.19521197,25,7187.2
8/24/19 13:07,BCExlP12Can0-5,21,49.98,4.683814244,3.519802433,25,2895
8/24/19 13:08,ARBAddP12Can0-5,22,50.01,4.956219479,2.768902508,25,10747.1
8/24/19 13:08,ARBCtrlP11Can0-5,23,50.01,5.145876247,1.963747473,25,10361.8
8/24/19 13:09,ARBExlP4Can0-5,24,49.95,6.419871718,2.750961865,25,8038.9
8/24/19 13:10,CCAddP9Can0-5,25,42.88,4.771077394,4.749900685,25,2666
8/24/19 13:12,CCCtrlP1Can0-5,26,40.03,4.470552745,4.966319979,25,3630.1
8/24/19 13:16,CCExlP10Can0-5,27,50.07,3.509211998,5.70038402,25,3265.9
8/24/19 13:17,BPAddP10Can0-5,28,50,8.016174296,0.748699901,25,3663.7
8/24/19 13:17,BPAddP11Can0-5,29,50.06,7.456488414,0.480290587,25,4638.1
8/24/19 13:18,BPAddP12Can0-5,30,50,7.838763701,0.235865485,25,6630.7
8/24/19 13:18,BPCtrlP3Can0-5,31,50,8.97876347,0.384187018,25,5007.5
8/24/19 13:19,BPCtrlP5Can0-5,32,50,7.690169048,0.341550557,25,3778.9
8/24/19 13:19,BPCtrlP6Can0-5,33,50.02,7.047090405,0.74836677,25,5991.8
8/24/19 13:20,BPExlP1Can0-5,34,50.01,9.53965925,0.32887608,25,3473.6
8/24/19 13:20,BPExlP2Can0-5,35,49.97,10.32748793,0.85753604,25,4167.1
8/24/19 13:21,BPExlP7Can0-5,36,49.98,7.687769317,0.734357098,25,3621.6
8/24/19 13:21,ANTAddP2Can0-5,37,50,7.294341342,1.076290476,25,4176.3
8/24/19 13:22,ANTAddP5Can0-5,38,50,5.752237107,1.114535498,25,4825.9
8/24/19 13:22,ANTAddP11Can0-5,39,50.05,5.977610859,1.342524322,25,9425.7
8/24/19 13:29,ANTCtrlP7Can0-5,40,50.01,6.204208757,1.031900995,25,3895.2
8/24/19 13:30,ANTCtrlP8Can0-5,41,50.03,6.619347224,1.043835458,25,1259.9
8/24/19 13:30,ANTCtrlP10Can0-5,42,50.01,6.256742605,1.160754753,25,4929
8/24/19 13:31,ANTExlP6Can0-5,43,50,7.741090533,1.015403926,25,8807.4
8/24/19 13:31,ANTExlP9Can0-5,44,50.02,5.406542446,1.068618982,25,9197.5
8/24/19 13:32,ANTExlP12Can0-5,45,50.02,5.472881226,0.996569811,25,1899.9
8/24/19 13:32,BCAddP6Can0-5,46,50,6.077403086,2.36697454,25,9533.7
8/24/19 13:33,BCAddP9Can0-5,47,50.02,4.486408758,3.363955776,25,12757
8/24/19 13:34,BCAddP11Can0-5,48,50,5.317926348,2.112808283,25,9160.3
8/24/19 13:35,BCCtrlP2Can0-5,49,50,3.61524941,2.720803132,25,3640.2
8/24/19 13:35,BCCtrlP3Can0-5,50,50,4.127302522,3.103976423,25,4831.1
8/24/19 13:36,BCCtrlP5Can0-5,51,49.98,4.886900975,2.926136488,25,6085.9
8/24/19 13:43,BCCtrlP4Can0-5,52,50.01,3.912825784,3.051334163,25,8011.6
8/24/19 13:44,BCExlP8Can0-5,53,50.01,3.080074032,2.468175494,25,5873.3
8/24/19 13:44,BCExlP10Can0-5,54,50.03,5.421888651,3.478743104,25,4107.5
8/24/19 13:45,ARBAddP3Can0-5,55,50,6.081960817,2.893464885,25,13673
8/24/19 13:45,ARBAddP8Can0-5,56,50.04,6.268287418,2.838307935,25,11299.1
8/24/19 13:46,ARBAddP9Can0-5,57,50,7.557864451,2.556952278,25,8873.2
8/24/19 13:47,ARBCtrlP2Can0-5,58,50,5.908133,3.657894291,25,17717.4
8/24/19 13:47,ARBCtrlP5Can0-5,59,50.01,6.864405573,3.176974668,25,12603.7
8/24/19 13:48,ARBCtrlP6Can0-5,60,50.04,6.885721715,2.414045036,25,12228.1
8/24/19 13:49,ARBExlP1Can0-5,61,49.98,7.453757348,3.765443398,25,4631.8
8/24/19 13:49,ARBExlP7Can0-5,62,49.99,4.58435403,2.948820289,25,15458.9
8/24/19 13:50,ARBExlP10Can0-5,63,50.01,5.953211491,2.789975877,25,13873.6
8/24/19 13:54,CCAddP4Can0-5,64,41.36,3.63030266,5.496050551,25,20085.1
8/24/19 13:55,CCAddP6Can0-5,65,49.99,2.902263254,5.5384163,25,2639.3
8/24/19 13:56,CCAddP11Can0-5,66,50.04,3.707268172,4.960470097,25,16321
8/24/19 13:56,CCCtrlP3Can0-5,67,26.17,4.284715531,4.98965572,25,8327.8
8/24/19 13:57,CCCtrlP7Can0-5,68,34.03,4.239693673,4.74882095,25,10472.6
8/24/19 13:57,CCCtrlP12Can0-5,69,50.02,2.229858526,5.354646547,25,24240.8
8/24/19 13:58,CCExlP2Can0-5,70,49.98,3.822913612,4.67942826,25,17546.2
8/24/19 13:59,CCExlP8Can0-5,71,32.24,3.55862298,4.31733105,25,11020.7
8/24/19 14:05,BPAddP9IC0-5,72,50,8.192851423,0.83861768,25,3999.6
8/24/19 14:06,BPAddP10IC0-5,73,50,8.016174296,0.296690057,25,5050.6
8/24/19 14:06,BPAddP11IC0-5,74,50,7.456488414,0.329214343,25,5666.1
8/24/19 14:07,BPAddP12IC0-5,75,50,7.838763701,0.201195068,25,6502.6
8/24/19 14:07,BPCtrlP3IC0-5,76,50,8.97876347,0.70714144,25,7549.7
8/24/19 14:08,BPCtrlP5IC0-5,77,50,7.690169048,0.751109014,25,3771.6
8/24/19 14:08,BPCtrlP6IC0-5,78,50,7.047090405,0.785467732,25,2752.9
8/24/19 14:09,BPCtrlP8IC0-5,79,50,8.662618587,0.877773837,25,5888.9
8/24/19 14:09,BPExlP1IC0-5,80,50,9.53965925,0.743341055,25,6020.3
8/24/19 14:10,BPExlP2IC0-5,81,50,10.32748793,0.25836579,25,3744.5
8/24/19 14:11,BPExlP4IC0-5,82,50,7.848225793,0.14957965,25,3251.7
8/24/19 14:11,BPExlP7IC0-5,83,50,7.687769317,0.235277439,25,5339.6
8/24/19 14:17,ANTAddP1IC0-5,84,50,7.094695146,0.966629535,25,4209.9
8/24/19 14:17,ANTAddP2IC0-5,85,50,7.294341342,0.903268669,25,2349.5
8/24/19 14:17,ANTAddP5IC0-5,86,50,5.752237107,0.785758565,25,4209.3
8/24/19 14:18,ANTAddP11IC0-5,87,50.01,5.977610859,0.957417906,25,8285.5
8/24/19 14:19,ANTCtrlP3IC0-5,88,50,5.469512315,1.2482971,25,6901.6
8/24/19 14:19,ANTCtrlP7IC0-5,89,50,6.204208757,0.800187753,25,4173.9
8/24/19 14:20,ANTCtrlP8IC0-5,90,50,6.619347224,1.009454196,25,5442
8/24/19 14:21,ANTCtrlP10IC0-5,91,50,6.256742605,0.909626717,25,5857.5
8/24/19 14:21,ANTExlP4IC0-5,92,50,5.608937181,0.67991975,25,6820.7
8/24/19 14:22,ANTExlP6IC0-5,93,50,7.741090533,1.216987751,25,8181
8/24/19 14:23,ANTExlP9IC0-5,94,50,5.406542446,0.662996448,25,6447.4
8/24/19 14:24,ANTExlP12IC0-5,95,50,5.472881226,1.043304807,25,5282.3
8/24/19 14:30,BCAddP1IC0-5,96,50,4.171439756,3.074864638,25,7694.5
8/24/19 14:30,BCAddP6IC0-5,97,49.97,6.077403086,2.01974027,25,9176.7
8/24/19 14:31,BCAddP9IC0-5,98,50,4.486408758,3.602372367,25,9008
8/24/19 14:31,BCAddP11IC0-5,99,50,5.317926348,2.970404602,25,6016
8/24/19 14:32,BCCtrlP2IC0-5,100,50,3.61524941,2.474617388,25,6706.2
8/24/19 14:32,BCCtrlP3IC0-5,101,50,4.127302522,2.693787365,25,6990.4
8/24/19 14:33,BCCtrlP5IC0-5,102,50,4.886900975,3.131220183,25,4974.1
8/24/19 14:34,BCCtrlP7IC0-5,103,50,6.311645241,2.972987529,25,10880.4
8/24/19 14:35,BCExlP4IC0-5,104,50,3.912825784,2.242433818,25,6155.1
8/24/19 14:35,BCExlP8IC0-5,105,50,3.080074032,3.06715799,25,1488.8
8/24/19 14:36,BCExlP10IC0-5,106,50,5.421888651,2.259327604,25,7375.7
8/24/19 14:36,BCExlP12IC0-5,107,50,4.683814244,2.178674507,25,10437.6
8/24/19 14:41,ARBAddP3IC0-5,108,50,6.081960817,2.008123243,25,14504
8/24/19 14:41,ARBAddP9IC0-5,109,50,7.557864451,2.163009113,25,8917.9
8/24/19 14:42,ARBAddP8IC0-5,110,50,6.268287418,2.140054891,25,4541.6
8/24/19 14:42,ARBAddP12IC0-5,111,50,4.956219479,2.249032316,25,6731.9
8/24/19 14:43,ARBCtrlP2IC0-5,112,50,5.908133,3.191465056,25,17089.1
8/24/19 14:43,ARBCtrlP5IC0-5,113,50,6.864405573,2.8182643,25,12530.6
8/24/19 14:44,ARBCtrlP6IC0-5,114,50,6.885721715,2.014242518,25,11513.7
8/24/19 14:45,ARBCtrlP11IC0-5,115,50,5.145876247,2.674657291,25,12013.3
8/24/19 14:46,ARBExlP1IC0-5,116,50,7.453757348,2.083135156,25,6307.2
8/24/19 14:47,ARBExlP4IC0-5,117,50,6.419871718,3.062555346,25,7422
8/24/19 14:48,ARBExlP7IC0-5,118,50,4.58435403,1.8554528,25,4615.4
8/24/19 14:48,ARBExlP10IC0-5,119,50,5.953211491,2.319237117,25,13453
8/24/19 14:54,CCAddP4IC0-5,120,50,3.63030266,5.191089022,25,13269.5
8/24/19 14:55,CCAddP6IC0-5,121,50,2.902263254,5.163524205,25,4548.2
8/24/19 14:55,CCAddP9IC0-5,122,50,4.771077394,5.050458117,25,23311.4
8/24/19 14:56,CCAddP11IC0-5,123,50,3.707268172,5.359284744,25,20144.5
8/24/19 14:57,CCCtrlP1IC0-5,124,50,4.470552745,5.618992515,25,20851.8
8/24/19 14:57,CCCtrlP3IC0-5,125,43.53,4.284715531,5.345874209,25,7871.3
8/24/19 14:58,CCCtrlP7IC0-5,126,50,4.239693673,5.168988179,25,19949.5
8/24/19 14:58,CCCtrlP12IC0-5,127,50,2.229858526,4.542097812,25,17547.5
8/24/19 14:59,CCExlP2IC0-5,128,50,3.822913612,4.138528622,25,8004.9
8/24/19 15:00,CCExlP5IC0-5,129,50,3.959424594,4.756612184,25,23058.3
8/24/19 15:01,CCExlP8IC0-5,130,50,3.55862298,4.705347382,25,21906.3
8/24/19 15:02,CCExlP10IC0-5,131,50,3.509211998,5.425960548,25,26527.4
8/24/19 15:28,ANTCtrlP3Can0-5,17,50.01,5.469512315,1.543886943,25,1954.1
8/24/19 15:29,BCAddP1Can0-5,19,50.02,4.171439756,2.970732511,25,2207.9
8/24/19 15:29,BCCtrlP7Can0-5,20,49.99,6.311645241,2.19521197,25,2210.5
8/24/19 15:29,ARBAddP12Can0-5,22,50.01,4.956219479,2.768902508,25,2178.4
8/24/19 15:30,ARBCtrlP11Can0-5,23,50.01,5.145876247,1.963747473,25,2129.7
8/24/19 15:30,ARBExlP4Can0-5,24,49.95,6.419871718,2.750961865,25,1767.8
8/24/19 15:31,BPAddP12Can0-5,30,50,7.838763701,0.235865485,25,2355.3
8/24/19 15:31,BPCtrlP3Can0-5,31,50,8.97876347,0.384187018,25,1946.8
8/24/19 15:32,BPCtrlP6Can0-5,33,50.02,7.047090405,0.74836677,25,1848.5
8/24/19 15:32,ANTAddP11Can0-5,39,50.05,5.977610859,1.342524322,25,1631.6
8/24/19 15:33,ANTExlP6Can0-5,43,50,7.741090533,1.015403926,25,1446.2
8/24/19 15:33,ANTExlP9Can0-5,44,50.02,5.406542446,1.068618982,25,2707.6
8/24/19 15:34,ANTExlP12Can0-5,45,50.02,5.472881226,0.996569811,25,1724.5
8/24/19 15:34,BCAddP6Can0-5,46,50,6.077403086,2.36697454,25,3563.1
8/24/19 15:34,BCAddP9Can0-5,47,50.02,4.486408758,3.363955776,25,4081.9
8/24/19 15:35,BCAddP11Can0-5,48,50,5.317926348,2.112808283,25,3649.2
8/24/19 15:35,BCCtrlP5Can0-5,51,49.98,4.886900975,2.926136488,25,2708.3
8/24/19 15:36,BCCtrlP4Can0-5,52,50.01,3.912825784,3.051334163,25,3285
8/24/19 15:36,BCExlP8Can0-5,53,50.01,3.080074032,2.468175494,25,2622.1
8/24/19 15:36,ARBAddP3Can0-5,55,50,6.081960817,2.893464885,25,2672.1
8/24/19 15:37,ARBAddP8Can0-5,56,50.04,6.268287418,2.838307935,25,1920.4
8/24/19 15:37,ARBAddP9Can0-5,57,50,7.557864451,2.556952278,25,1826
8/24/19 15:38,ARBCtrlP2Can0-5,58,50,5.908133,3.657894291,25,3431.1
8/24/19 15:38,ARBCtrlP5Can0-5,59,50.01,6.864405573,3.176974668,25,2454.3
8/24/19 15:38,ARBCtrlP6Can0-5,60,50.04,6.885721715,2.414045036,25,2310.3
8/24/19 15:39,ARBExlP7Can0-5,62,49.99,4.58435403,2.948820289,25,2913.4
8/24/19 15:39,ARBExlP10Can0-5,63,50.01,5.953211491,2.789975877,25,1994.9
8/24/19 15:40,CCAddP4Can0-5,64,41.36,3.63030266,5.496050551,25,2996.4
8/24/19 15:40,CCAddP11Can0-5,66,50.04,3.707268172,4.960470097,25,1918.9
8/24/19 15:41,CCCtrlP3Can0-5,67,26.17,4.284715531,4.98965572,25,1214.2
8/24/19 15:41,CCCtrlP7Can0-5,68,34.03,4.239693673,4.74882095,25,1534.8
8/24/19 15:41,CCCtrlP12Can0-5,69,50.02,2.229858526,5.354646547,25,3445.5
8/24/19 15:42,CCExlP2Can0-5,70,49.98,3.822913612,4.67942826,25,3443.4
8/24/19 15:42,CCExlP8Can0-5,71,32.24,3.55862298,4.31733105,25,1718.8
8/24/19 15:43,BPAddP10IC0-5,73,50,8.0161743,0.29669006,25,1694.3
8/24/19 15:44,BPAddP11IC0-5,74,50,7.45648841,0.32921434,25,1923.3
8/24/19 15:45,BPAddP12IC0-5,75,50,7.8387637,0.20119507,25,1918.1
8/24/19 15:45,BPCtrlP3IC0-5,76,50,8.97876347,0.70714144,25,1933.7
8/24/19 15:46,BPCtrlP8IC0-5,79,50,8.662618587,0.877773837,25,2375.8
8/24/19 15:46,BPExlP1IC0-5,80,50,9.53965925,0.743341055,25,1936.4
8/24/19 15:47,BPExlP7IC0-5,83,50,7.687769317,0.235277439,25,1701.9
8/24/19 15:47,ANTAddP11IC0-5,87,50.01,5.977610859,0.957417906,25,1256.9
8/24/19 15:48,ANTCtrlP3IC0-5,88,50,5.469512315,1.2482971,25,1036.4
8/24/19 15:48,ANTCtrlP8IC0-5,90,50,6.619347224,1.009454196,25,1699.6
8/24/19 15:49,ANTCtrlP10IC0-5,91,50,6.256742605,0.909626717,25,1305.2
8/24/19 15:49,ANTExlP4IC0-5,92,50,5.608937181,0.67991975,25,1104.6
8/24/19 15:49,ANTExlP6IC0-5,93,50,7.741090533,1.216987751,25,1281
8/24/19 15:50,ANTExlP9IC0-5,94,50,5.406542446,0.662996448,25,1562.2
8/24/19 15:50,ANTExlP12IC0-5,95,50,5.472881226,1.043304807,25,1244.5
8/24/19 15:51,BCAddP9IC0-5,98,50,4.486408758,3.602372367,25,3293.5
8/24/19 15:51,BCAddP11IC0-5,99,50,5.317926348,2.970404602,25,2501.8
8/24/19 15:52,BCCtrlP2IC0-5,100,50,3.61524941,2.474617388,25,2648.1
8/24/19 15:52,BCCtrlP3IC0-5,101,50,4.127302522,2.693787365,25,2655.6
8/24/19 15:52,BCCtrlP7IC0-5,103,50,6.311645241,2.972987529,25,3159.5
8/24/19 15:53,BCExlP4IC0-5,104,50,3.912825784,2.242433818,25,2644.8
8/24/19 15:53,BCExlP10IC0-5,106,50,5.421888651,2.259327604,25,3144.9
8/24/19 15:54,BCExlP12IC0-5,107,50,4.683814244,2.178674507,25,3615.4
8/24/19 15:54,ARBAddP3IC0-5,108,50,6.081960817,2.008123243,25,2415.4
8/24/19 15:55,ARBAddP9IC0-5,109,50,7.557864451,2.163009113,25,1816.5
8/24/19 15:55,ARBAddP12IC0-5,111,50,4.956219479,2.249032316,25,2125.8
8/24/19 15:55,ARBCtrlP2IC0-5,112,50,5.908133,3.191465056,25,3251.3
8/24/19 15:56,ARBCtrlP5IC0-5,113,50,6.864405573,2.8182643,25,2360.1
8/24/19 15:56,ARBCtrlP6IC0-5,114,50,6.885721715,2.014242518,25,2208.9
8/24/19 15:57,ARBCtrlP11IC0-5,115,50,5.145876247,2.674657291,25,1766.3
8/24/19 15:57,ARBExlP1IC0-5,116,50,7.453757348,2.083135156,25,1672.9
8/24/19 15:57,ARBExlP4IC0-5,117,50,6.419871718,3.062555346,25,2142.2
8/24/19 15:58,ARBExlP10IC0-5,119,50,5.953211491,2.319237117,25,2435
8/24/19 15:59,CCAddP4IC0-5,120,50,3.63030266,5.191089022,25,2533.6
8/24/19 15:59,CCAddP9IC0-5,122,50,4.771077394,5.050458117,25,2820.9
8/24/19 15:59,CCAddP11IC0-5,123,50,3.707268172,5.359284744,25,2970.5
8/24/19 16:00,CCCtrlP1IC0-5,124,50,4.470552745,5.618992515,25,2681.1
8/24/19 16:00,CCCtrlP3IC0-5,125,43.53,4.284715531,5.345874209,25,1936.8
8/24/19 16:01,CCCtrlP7IC0-5,126,50,4.239693673,5.168988179,25,2483.5
8/24/19 16:01,CCCtrlP12IC0-5,127,50,2.229858526,4.542097812,25,2928.4
8/24/19 16:01,CCExlP2IC0-5,128,50,3.822913612,4.138528622,25,1543.7
8/24/19 16:02,CCExlP5IC0-5,129,50,3.959424594,4.756612184,25,2882.6
8/24/19 16:02,CCExlP8IC0-5,130,50,3.55862298,4.705347382,25,3046.7
8/24/19 16:03,CCExlP10IC0-5,131,50,3.509211998,5.425960548,25,3767
9/4/19 12:44,BPAddP9Can0-5,13,50,8.192851423,0.708275213,25,6376
9/4/19 12:46,BPCtrlP8Can0-5,14,50.03,8.662618587,0.990866889,25,8974.1
9/4/19 12:47,BPExlP4Can0-5,15,50.02,7.848225793,0.847646431,25,7693.4
9/4/19 12:47,ANTAddP1Can0-5,16,49.99,7.094695146,1.342524322,25,5857.7
9/4/19 12:48,ANTCtrlP3Can0-5,17,50.01,5.469512315,1.543886943,25,21668.1
9/4/19 12:49,ANTExlP4Can0-5,18,50.01,5.608937181,0.981022986,25,3391.5
9/4/19 12:49,BCAddP1Can0-5,19,50.02,4.171439756,2.970732511,25,12480.6
9/4/19 12:51,BCCtrlP7Can0-5,20,49.99,6.311645241,2.19521197,25,14584.5
9/4/19 12:51,BCExlP12Can0-5,21,49.98,4.683814244,3.519802433,25,4014.1
9/4/19 12:52,ARBAddP12Can0-5,22,50.01,4.956219479,2.768902508,25,20414.8
9/4/19 12:53,ARBCtrlP11Can0-5,23,50.01,5.145876247,1.963747473,25,20516
9/4/19 12:54,ARBExlP4Can0-5,24,49.95,6.419871718,2.750961865,25,17264.9
9/4/19 12:55,CCAddP9Can0-5,25,42.88,4.771077394,4.749900685,25,3277.7
9/4/19 12:55,CCCtrlP1Can0-5,26,40.03,4.470552745,4.966319979,25,29304.6
9/4/19 12:56,CCExlP10Can0-5,27,50.07,3.509211998,5.70038402,25,4049.1
9/4/19 12:59,BPAddP10Can0-5,28,50,8.016174296,0.748699901,25,9338.5
9/4/19 13:00,BPAddP11Can0-5,29,50.06,7.456488414,0.480290587,25,9921.9
9/4/19 13:02,BPAddP12Can0-5,30,50,7.838763701,0.235865485,25,9676.4
9/4/19 13:02,BPCtrlP3Can0-5,31,50,8.97876347,0.384187018,25,10642.2
9/4/19 13:03,BPCtrlP5Can0-5,32,50,7.690169048,0.341550557,25,11958.6
9/4/19 13:04,BPCtrlP6Can0-5,33,50.02,7.047090405,0.74836677,25,7254.8
9/4/19 13:05,BPExlP1Can0-5,34,50.01,9.53965925,0.32887608,25,9105
9/4/19 13:07,BPExlP2Can0-5,35,49.97,10.32748793,0.85753604,25,11308.4
9/4/19 13:08,BPExlP7Can0-5,36,49.98,7.687769317,0.734357098,25,9344.2
9/4/19 13:09,ANTAddP2Can0-5,37,50,7.294341342,1.076290476,25,17290.3
9/4/19 13:10,ANTAddP5Can0-5,38,50,5.752237107,1.114535498,25,12790.6
9/4/19 13:10,ANTAddP11Can0-5,39,50.05,5.977610859,1.342524322,25,21366.3
9/4/19 13:17,ANTCtrlP7Can0-5,40,50.01,6.204208757,1.031900995,25,20194.9
9/4/19 13:17,ANTCtrlP8Can0-5,41,50.03,6.619347224,1.043835458,25,1754.1
9/4/19 13:18,ANTCtrlP10Can0-5,42,50.01,6.256742605,1.160754753,25,15840.4
9/4/19 13:18,ANTExlP6Can0-5,43,50,7.741090533,1.015403926,25,20306
9/4/19 13:19,ANTExlP9Can0-5,44,50.02,5.406542446,1.068618982,25,22030.8
9/4/19 13:20,ANTExlP12Can0-5,45,50.02,5.472881226,0.996569811,25,2113.8
9/4/19 13:20,BCAddP6Can0-5,46,50,6.077403086,2.36697454,25,21924
9/4/19 13:22,BCAddP9Can0-5,47,50.02,4.486408758,3.363955776,25,30375.2
9/4/19 13:23,BCAddP11Can0-5,48,50,5.317926348,2.112808283,25,19096.6
9/4/19 13:24,BCCtrlP2Can0-5,49,50,3.61524941,2.720803132,25,2585.6
9/4/19 13:25,BCCtrlP3Can0-5,50,50,4.127302522,3.103976423,25,6941.2
9/4/19 13:26,BCCtrlP5Can0-5,51,49.98,4.886900975,2.926136488,25,16426.7
9/4/19 13:30,BCCtrlP4Can0-5,52,50.01,3.912825784,3.051334163,25,17388.1
9/4/19 13:31,BCExlP8Can0-5,53,50.01,3.080074032,2.468175494,25,18506.3
9/4/19 13:32,BCExlP10Can0-5,54,50.03,5.421888651,3.478743104,25,6498.9
9/4/19 13:32,ARBAddP3Can0-5,55,50,6.081960817,2.893464885,25,32717.5
9/4/19 13:33,ARBAddP8Can0-5,56,50.04,6.268287418,2.838307935,25,23602
9/4/19 13:34,ARBAddP9Can0-5,57,50,7.557864451,2.556952278,25,18025
9/4/19 13:35,ARBCtrlP2Can0-5,58,50,5.908133,3.657894291,25,43230.1
9/4/19 13:35,ARBCtrlP5Can0-5,59,50.01,6.864405573,3.176974668,25,31254.7
9/4/19 13:36,ARBCtrlP6Can0-5,60,50.04,6.885721715,2.414045036,25,28521.7
9/4/19 13:37,ARBExlP1Can0-5,61,49.98,7.453757348,3.765443398,25,5616.7
9/4/19 13:38,ARBExlP7Can0-5,62,49.99,4.58435403,2.948820289,25,32844.2
9/4/19 13:39,ARBExlP10Can0-5,63,50.01,5.953211491,2.789975877,25,30049.2
9/4/19 13:45,CCAddP4Can0-5,64,41.36,3.63030266,5.496050551,25,39700.2
9/4/19 13:46,CCAddP6Can0-5,65,49.99,2.902263254,5.5384163,25,3740.6
9/4/19 13:46,CCAddP11Can0-5,66,50.04,3.707268172,4.960470097,25,36627.2
9/4/19 13:47,CCCtrlP3Can0-5,67,26.17,4.284715531,4.98965572,25,19094.9
9/4/19 13:48,CCCtrlP7Can0-5,68,34.03,4.239693673,4.74882095,25,24721.7
9/4/19 13:48,CCCtrlP12Can0-5,69,50.02,2.229858526,5.354646547,25,46991.5
9/4/19 13:49,CCExlP2Can0-5,70,49.98,3.822913612,4.67942826,25,43202
9/4/19 13:50,CCExlP8Can0-5,71,32.24,3.55862298,4.31733105,25,27559.1
9/4/19 13:56,BPAddP9IC0-5,72,50,8.192851423,0.83861768,25,9412.9
9/4/19 13:58,BPAddP10IC0-5,73,50,8.016174296,0.296690057,25,6298.3
9/4/19 13:59,BPAddP11IC0-5,74,50,7.456488414,0.329214343,25,10815.5
9/4/19 14:00,BPAddP12IC0-5,75,50,7.838763701,0.201195068,25,8220.2
9/4/19 14:00,BPCtrlP3IC0-5,76,50,8.97876347,0.70714144,25,10569.2
9/4/19 14:01,BPCtrlP5IC0-5,77,50,7.690169048,0.751109014,25,9227.9
9/4/19 14:01,BPCtrlP6IC0-5,78,50,7.047090405,0.785467732,25,5359.6
9/4/19 14:02,BPCtrlP8IC0-5,79,50,8.662618587,0.877773837,25,12878.9
9/4/19 14:03,BPExlP1IC0-5,80,50,9.53965925,0.743341055,25,12416
9/4/19 14:04,BPExlP2IC0-5,81,50,10.32748793,0.25836579,25,9152.9
9/4/19 14:05,BPExlP4IC0-5,82,50,7.848225793,0.14957965,25,7445
9/4/19 14:05,BPExlP7IC0-5,83,50,7.687769317,0.235277439,25,9493.9
9/4/19 14:10,ANTAddP1IC0-5,84,50,7.094695146,0.966629535,25,14403.7
9/4/19 14:10,ANTAddP2IC0-5,85,50,7.294341342,0.903268669,25,3710
9/4/19 14:11,ANTAddP5IC0-5,86,50,5.752237107,0.785758565,25,12711.5
9/4/19 14:11,ANTAddP11IC0-5,87,50.01,5.977610859,0.957417906,25,22928.4
9/4/19 14:12,ANTCtrlP3IC0-5,88,50,5.469512315,1.2482971,25,18419.3
9/4/19 14:13,ANTCtrlP7IC0-5,89,50,6.204208757,0.800187753,25,5720
9/4/19 14:14,ANTCtrlP8IC0-5,90,50,6.619347224,1.009454196,25,15160.3
9/4/19 14:15,ANTCtrlP10IC0-5,91,50,6.256742605,0.909626717,25,17758.9
9/4/19 14:16,ANTExlP4IC0-5,92,50,5.608937181,0.67991975,25,8977.6
9/4/19 14:17,ANTExlP6IC0-5,93,50,7.741090533,1.216987751,25,20536.6
